"","premature_death_raw_value","poor_or_fair_health_raw_value","poor_physical_health_days_raw_value","poor_mental_health_days_raw_value","low_birthweight_raw_value","adult_smoking_raw_value","adult_obesity_raw_value","food_environment_index_raw_value","physical_inactivity_raw_value","access_to_exercise_opportunities_raw_value","excessive_drinking_raw_value","alcohol_impaired_driving_deaths_raw_value","sexually_transmitted_infections_raw_value","teen_births_raw_value","uninsured_raw_value","primary_care_physicians_raw_value","dentists_raw_value","mental_health_providers_raw_value","preventable_hospital_stays_raw_value","mammography_screening_raw_value","flu_vaccinations_raw_value","high_school_completion_raw_value","some_college_raw_value","unemployment_raw_value","children_in_poverty_raw_value","income_inequality_raw_value","children_in_single_parent_households_raw_value","social_associations_raw_value","injury_deaths_raw_value","air_pollution_particulate_matter_raw_value","drinking_water_violations_raw_value","severe_housing_problems_raw_value","driving_alone_to_work_raw_value","long_commute_driving_alone_raw_value","life_expectancy_raw_value","premature_age_adjusted_mortality_raw_value","child_mortality_raw_value","infant_mortality_raw_value","frequent_physical_distress_raw_value","frequent_mental_distress_raw_value","diabetes_prevalence_raw_value","hiv_prevalence_raw_value","food_insecurity_raw_value","limited_access_to_healthy_foods_raw_value","drug_overdose_deaths_raw_value","insufficient_sleep_raw_value","uninsured_adults_raw_value","uninsured_children_raw_value","other_primary_care_providers_raw_value","high_school_graduation_raw_value","disconnected_youth_raw_value","reading_scores_raw_value","math_scores_raw_value","school_segregation_raw_value","school_funding_adequacy_raw_value","gender_pay_gap_raw_value","median_household_income_raw_value","living_wage_raw_value","children_eligible_for_free_or_reduced_price_lunch_raw_value","residential_segregation_black_white_raw_value","child_care_cost_burden_raw_value","child_care_centers_raw_value","homicides_raw_value","suicides_raw_value","firearm_fatalities_raw_value","motor_vehicle_crash_deaths_raw_value","juvenile_arrests_raw_value","voter_turnout_raw_value","census_participation_raw_value","traffic_volume_raw_value","homeownership_raw_value","severe_housing_cost_burden_raw_value","broadband_access_raw_value","population_raw_value","x_below_18_years_of_age_raw_value","x_65_and_older_raw_value","x_non_hispanic_black_raw_value","x_american_indian_or_alaska_native_raw_value","x_asian_raw_value","x_native_hawaiian_or_other_pacific_islander_raw_value","x_hispanic_raw_value","x_non_hispanic_white_raw_value","x_not_proficient_in_english_raw_value","x_female_raw_value","x_rural_raw_value"
"32","10914.121914","0.149","3.7292547984","5.1055455424","0.092936803","0.186","0.372","7.6","0.234","0.9422271224","0.1878366522","0.2777777778","82.3","13.908205841","0.1304601048","0.0004115226","0.0001977066","0.0029655991","1021","0.33","0.31","0.9309048858","0.647260274","0.050993022","0.177","3.6724825198","0.1268191268","0","111.74682639","7.5","1","0.0961038961","0.6857142857","0.433","76.439449815","533.10133562","","","0.116","0.166","0.087","","0.11","0.0908933125","","0.333","0.1426307448","0.0970464135","0.0013839462","","","2.912019821","3.000542136","0.0538514295","-3443.161733","0.8686714073","55979","","","","0.2534879151","","","","","35.706170675","25","0.7322857143","0.421","15.463427644","0.8026948989","0.1055527764","0.7820019249","5058","0.1925662317","0.2850929221","0.0055357849","0.0223408462","0.0083036773","0.0007908264","0.0365757216","0.8993673389","0","0.4845788849","1"
"33","6471.7589522","0.128","3.4775842386","4.9184579725","0.0726401657","0.147","0.315","8.6","0.172","0.9168942182","0.2549388672","0.3823529412","397.4","7.9547670111","0.0896476809","0.0011544929","0.000908783","0.0061466776","1630","0.46","0.52","0.9638371376","0.7679225836","0.0263488268","0.099","4.4443081536","0.2058090137","11.377611204","79.565155487","8.5","1","0.1642857143","0.7158791133","0.146","78.896956804","319.19548645","47.112213601","5.2004058853","0.099","0.157","0.074","126.6","0.083","0.0496694494","14.136704706","0.265","0.1002330695","0.0550757843","0.0018919209","0.8977656405","0.0514340651","3.303356597","3.175124748","0.043458273","539.26888556","0.8402562324","68210","","","83.707492826","0.307535552","7.5280112045","3.6262277803","21.296652997","17.755592593","13.296168528","24.27184466","0.7506036745","0.706","112.45589682","0.5881933156","0.1365491876","0.9149387464","121041","0.1775596699","0.172916615","0.0045439149","0.027073471","0.0195553573","0.0010740162","0.0385819681","0.8840558158","0.0043455558","0.4954189076","0.2528196605"
"34","9828.3027807","0.152","3.6655434948","4.8487155541","0.0881355932","0.184","0.339","7.7","0.249","0.5135306554","0.1877199855","0.2","143","18.847006652","0.1260744986","0.0002042484","","0.0003848374","1768","0.36","0.3","0.9111592633","0.6064814815","0.0288624788","0.23","3.8144181586","0.1744820065","8.1699346405","153.26975477","4.3","0","0.1199095023","0.723293382","0.411","75.826013225","470.91507283","","","0.115","0.167","0.087","","0.088","0.1278634687","","0.33","0.1396946565","0.0860566449","0.0001924187","","0.3731884058","2.997613853","3.039338865","0.0353720682","-7369.96","0.767884167","55291","","","","0.2618509341","","","61.767984987","55.347411444","","","0.7755047106","0.493","16.929920469","0.8081422555","0.0944723618","0.8015910154","5197","0.1987685203","0.2691937656","0.0101981913","0.0200115451","0.0136617279","0.0007696748","0.0429093708","0.8939772946","0.002742616","0.4847027131","1"
"35","7856.339073","0.126","3.3032143524","4.9186532198","0.0826771654","0.151","0.279","7.9","0.214","0.7545808853","0.212732944","0.5","85.8","6.0952380952","0.097164774","0.001087392","0.0006183249","0.0035413153","2697","0.33","0.28","0.968995698","0.7415654521","0.0271939436","0.116","3.9981781571","0.1725817676","11.446231328","121.53274235","3.5","0","0.1432160804","0.6481564246","0.357","78.610855715","357.78240724","86.620993779","","0.101","0.157","0.076","91","0.078","0.1239862457","","0.281","0.1042731745","0.0737731557","0.0011242271","0.8459051724","","2.879790731","2.776077842","0.0455829548","1726.7486667","0.8317129154","68594","","","","0.2740181357","6.8212824011","","42.87462844","28.595939377","18.963228576","","0.857375834","0.557","42.017257927","0.7024208566","0.1287592761","0.8710117939","17790","0.166554244","0.2452501405","0.004440697","0.0128724002","0.0049465992","0.0007307476","0.0358066329","0.9257448004","0.0005427899","0.4931984261","0.4561107556"
"36","","0.133","3.3807974504","4.8179441765","","0.168","0.332","6.9","0.22","0.1008064516","0.1905685189","","0","","0.0697050938","0","0","0","","0.4","0.48","0.9969040248","0.7647058824","0.0295202952","0.185","4.6049662312","0.0416666667","0","","4.2","0","0.0904761905","0.570212766","0.299","","","","","0.105","0.158","0.08","0","0.042","0.2959427228","","0.322","0.0726072607","0.0540540541","0","","","","","","","1.028702439","48991","","","","0.2795411402","","","","","","","0.9157894737","0.333","0.380327338","0.7037037037","0.0921052632","0.8888888889","524","0.1545801527","0.3091603053","0.0019083969","0.0190839695","0","0","0.0229007634","0.9408396947","0","0.4694656489","1"
"37","9509.7009325","0.146","3.6019191769","4.9574750732","0.0602409639","0.178","0.375","7.9","0.233","0.6082523121","0.1997772685","0.4545454545","238.5","26.515151515","0.1285076531","0.0002385496","","0.0011792453","3055","0.33","0.2","0.9316380449","0.6231721035","0.0366320394","0.201","3.6847645241","0.0945674044","9.5419847328","113.53539342","4","0","0.0854700855","0.6152197213","0.179","74.914085972","460.52754151","","","0.113","0.165","0.085","","0.075","0.1328401644","","0.337","0.1427260211","0.0990990991","0.0007075472","","","2.86706617","2.816052186","0.2094551695","158.8193","0.7351651378","56043","","","","0.2429206145","3.6496350365","","","","38.515406162","","0.7861386139","0.374","12.253201486","0.8004574042","0.0531784841","0.8233276158","4240","0.2382075472","0.2386792453","0.0016509434","0.1028301887","0.0033018868","0","0.0325471698","0.8247641509","0","0.4945754717","1"
"38","7487.7460412","0.153","3.7391967433","5.1810613253","0.0948766603","0.187","0.373","7.2","0.247","0.4465920651","0.2141019983","0.4444444444","333.7","21.455938697","0.1215408457","0.0005005005","","0.0021388615","1102","0.36","0.31","0.8795824229","0.5514372163","0.0258456861","0.282","3.9186940047","0.1514285714","13.346680013","101.28633647","5.1","0","0.1201923077","0.7038910506","0.212","78.193752129","391.14640026","","","0.118","0.172","0.089","","0.109","0.1292075666","","0.322","0.1377358491","0.0832147937","0.0016452781","","","2.991034985","2.814377138","0.5305901624","-2906.00525","0.8039122825","51057","","","","0.2863662181","","","","","23.87375558","10","0.6760722348","0.571","1.6875650524","0.6669763121","0.0880082347","0.8300046447","6078","0.2379072063","0.2189865087","0.0060875288","0.1539980257","0.005100362","0.000822639","0.0278051991","0.7908851596","0.0125134072","0.4945705824","1"
"39","","0.139","3.520982899","4.8817291425","","0.174","0.333","6.6","0.226","0.4332939787","0.1911515363","0.25","","","0.149957877","0","0","","1146","0.4","0.3","0.8929351784","0.7435233161","0.0219123506","0.163","4.6788077063","0.0501672241","0","","5.3","0","0.04","0.4944071588","0.401","78.402172832","","","","0.11","0.163","0.082","0","0.099","0.2078099438","","0.3","0.1540154015","0.1413793103","0.0011594203","","","","","","5847.446","1.2580331298","54102","","","","0.2870134191","","","","","","","0.8352941176","0.402","9.4368270092","0.7882037534","0.0594679186","0.7613941019","1725","0.1715942029","0.3031884058","0.0017391304","0.0214492754","0.0017391304","0","0.0301449275","0.92","0","0.4892753623","1"
"40","9126.4396965","0.161","3.6532472547","4.6616144292","0.0695652174","0.199","0.357","8.2","0.254","0.8328534408","0.218582491","0.5555555556","457.2","25.369978858","0.1021860702","0.0007143878","0.0002836477","0.0014182385","2487","0.41","0.31","0.9251229732","0.3884555382","0.0263602568","0.186","3.8873789826","0.1019367992","10.001428776","121.8486176","5.2","0","0.097415507","0.7544513458","0.188","76.45198228","465.81849126","","","0.116","0.158","0.09","159.1","0.099","0.0586681959","","0.328","0.1143923965","0.0666023166","0.0011345908","","","3.234132523","3.016955209","0.047431466","-964.80465","0.8795496706","60350","","","","0.2338690969","3.984063745","","45.04322502","","22.837212199","","0.5392705683","0.552","8.0730379201","0.6988685814","0.0853381752","0.8067885117","7051","0.1463622181","0.2084810665","0.0112040845","0.057580485","0.0043965395","0.0005672954","0.0347468444","0.8760459509","0","0.3670401362","1"
"41","4192.1569213","0.183","4.1263962026","5.3646996186","","0.213","0.355","4.9","0.275","","0.1605734109","0.6666666667","0","","0.1737931034","0","0","","","0.35","0.28","0.8621052632","0.3443223443","0.0302419355","0.141","5.4518116835","0.0379310345","0","","4.3","0","0.06","0.4882882883","0.358","","312.71256077","","","0.133","0.179","0.102","0","0.111","0.3475935827","","0.319","0.1836327345","0.1489361702","0.0009033424","","","","","","3212.906","0.3154617896","49838","","","","0.3319555359","","","","","","","0.8651162791","0.445","4.58944438","0.7505154639","0.2132701422","0.8432989691","1107","0.2095754291","0.3504968383","0.0045167118","0.0144534779","0.0081300813","0","0.0451671183","0.8843721771","0","0.4841915086","1"
"42","6506.2574505","0.127","3.319879961","4.773446584","0.0774097507","0.166","0.303","9","0.212","0.6223117671","0.2033493006","0.4230769231","148","10.764525994","0.1260013054","0.0006092387","0.0004862785","0.0023468223","1438","0.43","0.37","0.9302249659","0.635360891","0.0283914552","0.139","4.2808124431","0.1819262782","9.7913357558","114.73818832","4.6","0","0.1548387097","0.7282246061","0.32","78.576658815","312.69891406","62.408422424","","0.104","0.156","0.076","52.4","0.085","0.0089281896","13.356385465","0.324","0.1362790514","0.0974025974","0.0007822741","0.9236406619","","","3.044003231","0.0332422567","-1065.0607","0.7578934298","65789","","","","0.2794236119","3.6175710594","4.2768363255","31.006879708","30.838722551","16.120383073","24.25","0.8155342583","0.633","17.854094755","0.7741815674","0.1097888676","0.8610388921","47298","0.1841515497","0.2710474016","0.0041439384","0.0118398241","0.0082878769","0.0011628399","0.0426656518","0.9145841262","0.0004430247","0.4949257897","0.8444786526"
"43","7718.9937505","0.128","3.213414469","4.6606003056","0.0587649402","0.166","0.352","8.1","0.233","0.5491254025","0.2284258696","0.5","248.2","19.006479482","0.0953485919","0.0002658867","0.0003559669","0.0013348759","1185","0.45","0.44","0.9571788413","0.6118626431","0.026261586","0.111","4.6750983061","0.1362218371","20.384649473","94.406419637","4.5","0","0.1349206349","0.7616951018","0.255","76.816592371","394.15795177","91.597968191","","0.103","0.158","0.077","","0.074","0.1158605524","","0.3","0.1000601866","0.0855795148","0.0010679007","0.9124137931","","3.17444861","3.137693407","0.0496761223","2085.58065","0.676289403","72974","","","","0.2505001781","2.7210884354","","36.920545715","23.601604909","","26.666666667","0.7158024691","0.542","44.557516814","0.6915433871","0.1343042071","0.8352837271","11237","0.2521135534","0.1698852007","0.0064963958","0.026430542","0.0062294207","0.0007119338","0.0609593308","0.8774583964","0.0030974282","0.4801103497","0.4324253764"
"44","31620.976014","0.241","4.9097937737","5.8497431351","0.0904411765","0.283","0.407","6.8","0.299","0.1944598851","0.2109879966","0.5909090909","1173.6","62.09922376","0.1558012454","0.0006468903","0.0006621264","0.0020809686","2776","0.37","0.31","0.9322225817","0.5479197623","0.0345933562","0.277","5.8901139974","0.3027932961","4.620645042","191.09671314","4.7","0","0.1184615385","0.7863013699","0.275","61.173394519","1277.2332186","112.71839188","","0.161","0.204","0.135","","0.152","0.083279013","","0.358","0.1962025316","0.0889884763","0.0014188422","0.7150306748","","2.274545567","2.003962599","0.3758723315","-6598.471588","0.8487554392","48712","","","","0.2683732961","","15.438650662","36.017085242","23.659593055","36.023518211","","0.5498973306","0.413","17.144279637","0.6563934426","0.1008880995","0.6770491803","10572","0.3369277336","0.1188989784","0.0048240636","0.6125614832","0.0069996216","0.0006621264","0.0382141506","0.3231176693","0.0011207336","0.4913923572","1"
"45","21380.214426","0.193","4.3252106744","5.6679480409","0.080697928","0.237","0.364","7.1","0.255","0.5093048385","0.201604192","0.44","923.2","36.028119508","0.1538718291","0.0004923683","0.0006181998","0.0024727992","3254","0.35","0.3","0.8967666537","0.6299511666","0.0344827586","0.247","5.8433948493","0.2904564315","16.001969473","187.74882374","4.3","1","0.1777434312","0.7988774556","0.144","67.632999908","852.2086208","99.700897308","","0.136","0.184","0.112","","0.125","0.1070959929","","0.325","0.1782278481","0.1073919107","0.0017309594","","","2.584074709","","0.3840062273","-2455.17336","0.6939885191","64003","","","","0.2233020327","3.2626427406","15.90002067","40.248083805","36.192544336","60.420078546","11.818181818","0.5831530139","0.4","4.5594280876","0.6434439698","0.1362676056","0.7048964837","8088","0.293892186","0.1677794263","0.003214639","0.3897131553","0.0185459941","0.0007418398","0.0588526212","0.5341246291","0.0085045139","0.4929525223","1"
"46","11424.660637","0.171","4.1126847282","4.9195700311","0.0695410292","0.213","0.321","7","0.265","0.7605645161","0.1721295405","0.6818181818","115.7","14.773306164","0.1599443672","0.0007716645","0.0002975748","0.0026781729","1376","0.34","0.21","0.9064940403","0.5641146078","0.0429413933","0.248","4.3622003857","0.1993569132","6.1733158423","123.38773361","8.8","0","0.1590909091","0.6343634116","0.283","75.462545233","477.12965833","118.16521646","","0.128","0.176","0.094","61.2","0.12","0.12960023","","0.341","0.1739529196","0.11775445","0.0008183306","","","","3.3852679","0.1556430975","-3259.19392","0.7952008104","47976","","","","0.3353134901","","","32.131434567","31.258225849","35.862003012","","0.7898445596","0.43","0.0562584654","0.7802764977","0.1509755636","0.827281106","13442","0.1684273174","0.3252492189","0.0031989287","0.0385359322","0.0055795269","0.0008927243","0.0377176015","0.8949561077","0.0042946812","0.4880226157","1"
"47","7962.6818945","0.131","3.3138931314","4.8113298086","0.0661478599","0.166","0.328","7.9","0.232","0.6320994631","0.2108445895","0.6","0","","0.1100226074","0.0002835271","0.0002805836","0.0019640853","2061","0.42","0.38","0.9046538025","0.6420927467","0.0192634561","0.173","4.5712198177","0.0583850932","22.682166147","141.25956445","4.5","0","0.1100323625","0.708912037","0.17","77.275957589","351.80902149","","","0.104","0.156","0.077","","0.08","0.1181043075","","0.323","0.1138127263","0.1013333333","0.0011223345","","","3.052782535","2.88526569","","-147.5293","0.6785347368","62982","","","","0.2609634499","","","","","","","0.7718631179","0.518","15.202826583","0.7727588603","0.1002928258","0.8408617095","3564","0.2062289562","0.2584175084","0.0033670034","0.0252525253","0.0078563412","0","0.0395622896","0.9020763187","0.0005772006","0.4677328844","1"
"48","9558.1630945","0.146","3.5622843929","5.3666381653","0.100370218","0.178","0.322","8.4","0.236","0.8396948738","0.2311160911","0.1052631579","406.7","16.99970176","0.0920708788","0.0007907147","0.0009149384","0.0060718643","1736","0.46","0.49","0.9353458913","0.6158251519","0.0288558327","0.169","4.9494451295","0.2767995492","8.7543418712","115.36199108","5.8","0","0.1254575707","0.7851006382","0.118","74.808160373","485.26809092","46.782896173","","0.112","0.166","0.087","59.5","0.104","0.0219057785","32.225655413","0.33","0.103260089","0.0607577808","0.001358545","0.86","","3.265026199","3.133993309","0.0320462507","2416.9033333","0.705206551","58898","","","","0.2661550477","4.8899755501","4.0937300431","36.91380554","25.699453458","14.328055151","40","0.6792136877","0.682","75.16651259","0.7014588859","0.1284416395","0.8316976127","36068","0.1975989797","0.1965176888","0.0057391594","0.0230952645","0.0088166796","0.0010258401","0.0454142176","0.9005766885","0.0040849428","0.4883830542","0.1387584322"
"49","7675.454329","0.126","3.1698842982","4.7579004798","0.0793650794","0.156","0.33","9.3","0.209","0.3716389602","0.220190151","0.3333333333","165.9","11.851851852","0.0991435622","0.0003317116","0.0003269042","0.0006538084","1489","0.47","0.34","0.9293361884","0.6020466174","0.0224904004","0.096","4.4502591139","0.2090517241","14.374170721","98.891156606","4","0","0.0872395833","0.6196087674","0.353","78.137089216","338.18650323","","","0.1","0.152","0.075","","0.055","0.0399996732","","0.312","0.1045372776","0.0862587763","0.0004358723","","","","2.981309804","0.0484209418","-273.01166","0.5158734249","81147","","","","0.2101371585","2.5252525253","","31.841837874","25.248805942","25.595085744","","0.7657525084","0.567","9.3158553896","0.8371481189","0.0824010914","0.8400420942","9177","0.2037702953","0.2494279176","0.0026152337","0.0138389452","0.0068649886","0.0006538084","0.0462024627","0.9135883186","0.0010450534","0.4868693473","1"
"50","5203.5234116","0.125","3.2456316375","5.1111685504","0.056122449","0.161","0.335","9.3","0.213","0.7281131049","0.2059383491","0.375","134.3","","0.1043607902","0.0008058018","0.000269179","0.001615074","1709","0.41","0.23","0.9602776707","0.5939470366","0.0202702703","0.13","3.2999702823","0.0536912752","13.430029546","70.099757347","3.4","0","0.1089108911","0.7412158394","0.269","82.581956698","255.32349018","","","0.1","0.156","0.075","0","0.05","0.0510409488","","0.317","0.1069246436","0.0996015936","0.000538358","","","2.829319723","2.688549648","","576.157","0.7655219083","68006","","","","0.2524336088","","","","","","37.5","0.8434482759","0.466","8.8585024347","0.7627939142","0.0909747292","0.8582295989","3715","0.1889636608","0.2858681023","0.0043068641","0.0118438762","0.0094212651","0.000269179","0.0293405114","0.9246298789","0.0025817556","0.4896366083","1"
"51","10365.346482","0.141","3.3927129301","5.0587699872","0.1009708738","0.179","0.323","7.1","0.239","0.5149373595","0.2181413004","0.75","","11.538461538","0.1236024845","0.0003190301","0.0004711055","0.0014133166","1422","0.48","0.32","0.8984246414","0.6340125392","0.0266998932","0.136","3.4725744212","0.0922077922","22.332110384","132.63457557","5","0","0.1142284569","0.6562280084","0.291","76.253816942","428.09178279","","","0.109","0.165","0.081","","0.087","0.1829665654","","0.312","0.1320470304","0.1072772898","0.0021984925","","","3.498580218","3.389406815","0.1224720181","67.964725","0.71063821","57054","","","","0.2737406667","","","","32.34989648","34.825408618","10","0.7971830986","0.527","0.4248888627","0.7601461039","0.1113518198","0.8234577922","6368","0.2443467337","0.2336683417","0.0025125628","0.0199434673","0.0127198492","0","0.0224560302","0.9206972362","0.001205857","0.5031407035","1"
"52","7440.0278583","0.152","3.6790080882","4.7629361451","0.1180904523","0.189","0.319","8.3","0.239","0.6660631664","0.2258693975","0","139.7","16.688061617","0.1204545455","0.0005986829","0.0007870917","0.0015741834","1365","0.34","0.18","0.8736634778","0.5103092784","0.0199714693","0.17","4.3207654956","0.0774443369","7.982438635","66.192288598","5.3","0","0.1315068493","0.7396931927","0.143","77.207965981","458.55984065","","","0.114","0.159","0.086","","0.081","0.0788929092","","0.331","0.1363451363","0.0827338129","0.0007870917","","","3.039465372","3.131566576","0.0724464547","1673.5256333","0.9956004076","49850","","","","0.285777332","3.3783783784","","","","","27.5","0.5482535576","0.471","8.451188812","0.6490250696","0.1027811366","0.8701949861","5082","0.2105470287","0.1796536797","0.0149547422","0.0651318379","0.0080676899","0.0005903188","0.0444706808","0.8417945691","0.0029635902","0.4085005903","1"
"53","","0.149","3.6478894535","4.9466174253","","0.179","0.344","4.4","0.238","","0.1832825553","0.2","0","","0.1338289963","0","0","0","","0.3","0.43","0.9405204461","0.7972027972","0.02","0.174","2.9445412131","0.2372881356","0","","4.6","1","0.1194029851","0.7146814404","0.151","","","","","0.113","0.165","0.085","0","0.083","0.4478764481","","0.312","0.144772118","0.1058823529","0","","","","","","","1.1184994768","60454","","","","0.2470473418","","","","","","","0.8440366972","0.543","1.138475969","0.6816816817","0.1018867925","0.7447447447","758","0.22823219","0.3100263852","0","0.0290237467","0.0105540897","0","0.055408971","0.8865435356","0","0.4920844327","1"
"54","9335.6105023","0.151","3.6403782752","4.8343093138","0.0574506284","0.186","0.365","7.5","0.25","0.5934283452","0.2050930232","0.3846153846","119.4","21.164021164","0.1067615658","0.0009287515","0.0002662052","0.0013310262","1616","0.52","0.18","0.9326386304","0.6721504113","0.0249190132","0.144","3.9845937896","0.1615746181","11.94109062","137.23696249","4.6","0","0.0827067669","0.675402025","0.171","77.078471791","450.50023386","","","0.116","0.17","0.086","","0.089","0.143809041","","0.347","0.1199799197","0.0759860789","0.0019965393","","","2.889371912","2.906499192","0.2832274655","3667.374","0.7441549518","79703","","","","0.1767060211","2.1739130435","","","","28.647822765","41.25","0.7436300175","0.423","19.552591936","0.7571478998","0.0686966209","0.8348040946","7513","0.2168241714","0.2481032876","0.0054572075","0.0903766804","0.0090509783","0.0005324105","0.027818448","0.8416078797","0.0001402131","0.4947424464","1"
"55","13444.653786","0.175","4.0631181985","5.3259040842","0.0773480663","0.21","0.371","6.6","0.263","0.6060898985","0.1931624229","0","194.3","","0.1704095112","","0","0.001476378","","0.29","0.31","0.9237844941","0.4395061728","0.037037037","0.209","9.3092483072","0.2088167053","0","149.28158238","3.7","0","0.1731843575","0.506097561","0.176","74.219257639","509.51065178","","","0.129","0.178","0.095","0","0.119","0.1634464986","","0.328","0.1831119545","0.1387755102","0.001476378","","","2.891812447","2.939090194","","-10798.92","0.7692307692","44002","","","","0.3201672651","","","","","","0","0.6319526627","0.327","3.0713302574","0.7737142857","0.1319148936","0.7714285714","2032","0.2465551181","0.25","0.0049212598","0.0265748031","0.0059055118","0","0.0472440945","0.8976377953","0","0.4862204724","1"
"56","","0.141","3.5064905509","4.9402846758","","0.175","0.33","4.5","0.229","","0.1957742642","0","","","0.112716763","0","0","0","1656","0.26","0.31","0.9508408797","0.4117647059","0.0244444444","0.191","4.9343039345","0.0401337793","0","","4","1","0.0610526316","0.8323108384","0.236","","","","","0.109","0.162","0.08","0","0.081","0.442493412","","0.305","0.1183431953","0.1025641026","0","","","","","","6290.862","0.7223407398","56317","","","","0.3053784825","","","","","","","0.7766233766","0.421","4.707214518","0.7446351931","0.1228915663","0.8004291845","919","0.2132752992","0.2415669206","0.0043525571","0.0141458107","0.0087051143","0.0010881393","0.034820457","0.9162132753","0.0068159688","0.4874863983","1"
"57","9119.8635793","0.133","3.6317971762","5.1996253056","0.0770234987","0.155","0.327","8.6","0.204","0.8082813799","0.2304509433","0.4545454545","442.7","17.18860372","0.0960462404","0.0010769028","0.0010008713","0.0042507595","2103","0.49","0.52","0.9530249236","0.6989782139","0.0242814668","0.102","4.2948339715","0.208961485","13.102317734","102.76934389","6","1","0.1381438754","0.7864581448","0.139","76.325502965","424.4730224","56.796896714","5.7506053269","0.109","0.163","0.08","100.8","0.074","0.0636633623","25.639147315","0.309","0.1092262456","0.0651124397","0.0020959423","0.8346142254","0.0630160272","2.837786021","2.889465991","0.0518984471","-592.3615643","0.7306672629","78216","","","75.083404809","0.2483507211","3.6529680365","4.6179613832","26.889543204","19.986354995","14.919567546","24.597701149","0.6897428513","0.726","96.386866381","0.695317908","0.112788486","0.8908051902","169852","0.2277747686","0.1804865412","0.0060699903","0.0518922356","0.0085545063","0.0010303087","0.0656100605","0.8484504157","0.002668052","0.503838636","0.1648445041"
